20101206_RATP_SCD_0345	un instant va vous répondre euh oui bonjour monsieur téléphone monsieur un collège euh de province hein et euh donc euh j' ai j' organise un voyage vers paris et euh j' avais des quoi de déjà contacter c' est juridique pour un achat de ticket un bon j' ai reçu votre courrier là des du quatorze décembre de non euh vous avez changé un peu la procédure pas oui oui je voulais savoir est ce que le le professeur peut acheter des tickets en ou en groupe à en payer en liquide oui oui oui bonjour et il bénéficiera du prix oui mais c' est en avoir le mois de paiement ça d' accord vous avez droit au demi tarif après quelques euh amont donc aucun membre c' est ce ce changement moi j' ai un j' j' ai un courrier euh gérer euh du service juridique de la ratp qui me dit que je dois me présenter enfin le le professeur de se présenter avec un chèque qui est un le du nombre de l' établissement et il ne peut payer que par chèque euh au nom de cet établissement oui voilà vos achats par chèque à la ratp pourront réaliser sans limitation à compter du voilà euh donc euh c' était pour simplement pour savoir si je pouvais euh malgré tout donc euh acheter en espèce quoi oui c' est ça aussi ok oui demander à la personne donc c' est bon à roissy c' est tout la mort voir mais nous parce que nous on avait envoyé un chèque barré pour euh qu' on puisse avoir c' est à c' est à cette y en autorisant acheter des tickets ouais ça existe plus ça d' accord merci beaucoup	VGC
20110704_RATP_SCD_0242	va vous répondre bonjour excusez moi je voudrais connaître s' il vous plaît les horaires de bus en partant euh j' habite à la gare de colombes pour aller à la clinique ambroise paré alesi sur ce à neuilly euh et c' est boulevard victor hugo venus il boulevard victor hugo je vais regarder ambroise paré oui alors un instant s' il vous madame s' il faut donc là vous avez deux bus à emprunter pour faire votre votre déplacement d' accord en premier faut partir avec le trois cent quatre vous prenez donc en direction de place de la boule vous allez jusqu' à l' arrêt les renouillères et ensuite vous c' j' ai une question je pense que ça si je me trompe pas que vers l' eglise de colombes je peux avoir un seul bus qui m' amène à neuilly à la clinique ambroise paré alors bah je sais pas vous m' avez dit vous partiez de la gare donc oui la gare là à pied c' est pas loin c' est ça sinon euh moi j' ai le cent soixante quatre vous le récupérez à l' arrêt qui s' appelle audras il y a rien d' autre comme arrêts bah c' est seulement audras parce que voudra c' est bien loin alors dites moi quel arrêt c' est bien le souci c' est vers la gare c' est vers l' aviez eglise de colombes euh moi j' ai eglise de colombes est ce que ça serait la écoutez dans ce cas là vous prenez le cent soixante quatre donc en direct oui tout à fait et vous descendez à l' arrêt qui s' appelle victor hugo d' accord ça c' est pour l' itinéraire c' est ça maintenant pour les horaires vous voulez vers quelle là bas pas euh quatre le quart trois heures et demie quatre en moins le quart jeudi onze heures et demi et vous comptez bien vingt vingt minutes de transport en moyenne donc tout dépend de la circulation euh le bah il faudrait toujours prenez vous avez un bus qui est pas vers euh quatorze heures trente cet après vous avez donc des fréquences on va dire à peu près les euh alors attendez c' est et j' ai besoin d' être là bas à trois heures et demi oui mais je pourrai pas vous donner un horaire précis puisque je vous dis ce sont des fréquences et les bus sont assujettis au niveau de la circulation euh donc en moyenne c' est vingt cinq minutes ça peut être plus comme ça peut être moi c' pour ça voyez vaut mieux vient rpr euh moi je vous dis un peu un passage vers euh quatorze heures euh donc euh quatorze heures deux quatorze heures trente en fait on va ensuite on à quatorze heures cinquante deux pour être large voyez ouais quatorze heures cinquante donc ça doit être ouais c' est celui là que j' attrape ok bon ben je vous remercie vous en prie madame	HORR
20091112_RATP_SCD_0336	bonjour bonjour monsieur je souhaiterais renseignement je voudrais savoir à quelle heure le dernier quatre vingt trois à à belle chasse solferino en allant en direction de frayait nantes dans le dernier quatre vingts par béchat solferino direction friedland je regarde madame vous pas non c' est il vous plaît madame le dernier est à vingt deux heures cinquante huit à solferino béchat direction friedland vingt deux heures cinquante huit oui madame je vous remercie selon monsieur la journée en	HORR
20110704_RATP_SCD_0165	va vous répondre oui bonjour euh je me permets de nous appeler parce que là je viens à l' instant de sortir du bus cent deux et devant son doudou il y a combien de temps aujourd'hui oui à aujourd'hui il y a deux minutes en est sorti cent dix à quelle station je suis sorti à le euh j' ai prenez le cent trente deux c' était la station le double voilà le euh là à mon avis il doit déjà mairie mairie d' ivry il est je fais un grand lapin orange un lapin orange il y a des soucis mais il est tout plat avec de longues oreilles et que grand un petit instant je vais voir si on peut contacter le machiniste merci oui peut oui bonjour et la vérité oui service clientèle qui vient de descendre du cent trente deux au niveau de nos bureaux à la direction mairie d' ivry sa fille a oublié son doudou ça un gros là bas euh embêter d' accord un instant s' il forme sans combien tu as le soixante douze euh cent trente deux je vais y arriver pour bah écoute je les appelle je vais voir si il est si a on récupéré là bas à la parole oui camacho huit cent trente deux serait en possession d' un o t certains un gros là bas très bien j' ai des chances qu' on ne serait en possession d' un o t oui de descendre à joinville et puis il faut une correspondance rien euh se rendre à paris vous boissy saint léger du lundi au vendredi les week end et jours fériés ah bah je vous remercie beaucoup à la douze vous le récupérez n' hésitez pas rappelée et la circulation des trains ben pour l' instant bon comme il roule voir mais il rappelle dit que il y a un super ok ça marche merci à toi on va oui on a envoyé un message là on a vu euh on n' a pas eu réussi avec le machiniste mais comme il roule appelez euh dans une demi heure euh je sais que le chauffeur du bus c' était une femme oui oui on a essayé d' appeler là on n' a pas aussi ah d' accord ok faut que je rappelle hein trente trente deux quarante ok d' accord bon dans une demi heure je vous remercie je vous en prie bonne journée au revoir	OBJT
20091112_RATP_SCD_0822	oui oui oui bonjour oui est ce que je me posais la question je vous en prie ah ok ben écoutez moi j' ai dû sur informations sur paris à partir de la semaine prochaine oui et je voulais savoir parce que j' ai regardé pour les titres de transport par semaine oui est ce que la suisse agent la carte famille nombreuse ou pas navigo par semaine non c' est pas un forfait de famille la carte famille nombreuse c' est valable ce si vous achetez un carnet par exemple un carnet de métro le droit de bénéficier des demi tarif vous achetez par exemple un ticket vous prenez le rer a euh n' importe quel endroit en dehors de paris pour aller sur paris par exemple vous si vous l' achetez à l' unité vous pouvez bénéficier de demi tarif également et que sur ce titre alors carnet treize demi tarif sur paris ou euh bien sur euh sur la banlieue mais seulement en carnet ou à visiter à mais pas quoi pour euh un abonnement euh hebdomadaire ou non oui les parce que moi j' ai pas démilitarisée c' est trente pour cent je sais pas c' et même si vous avez trente pour cent c' est cinquante pour cent si vous prenez la un carnet le carnet c' est quelle couleur à votre carte demi tarif mais c' est pas une carte demi tarif la carte famille nombreuse donc il y a pas de problème fin c' est la bleue là avec problème oui c' est pas la lundis euh que couleur orangée là dans le sens où euh euh vos enfants ils ont tous euh entre eux ils ont moins de dix-huit ans ça je veux dire voilà six ans donc il y a aucun problème bien sûr pour les carnets donc les abonnements alors pour moi ce serait quoi de qui est avantageux est ce que vous allez rester vous allez faire que du paris où où est ce que vous trois là j' ai l' information je j' habite à zone trois je je suis formons c' est en zone trois et vous avez vous allez habiter en zone trois également voilà j' habite près nanterre préfecture et je vais information à rue du trolimon sur sèvres regarder si vous êtes obligée de passer par paris si vous êtes obligée de passer par par air et ce sera une à trois moi je suis pas au moment où j' ai passé à paris mais bon puisque je reviendrai pont prendre le métro à ben pareil pour donc indépendante si vous vous êtes du lundi au dimanche et moi j' y suis du lundi au vendredi vendredi donc euh c' est à peu près pareil alors par exemple une à trois ça coûte à la semaine vingt deux soixante dix c' est ça alors plus plus je dis bien plus vous êtes obligé d' acheter un passe navigo alors j' avais acheté un passe navigo qui s' appelle découverte à il faut acheter les deux attendez juste une minute monsieur il faut que je note que vous êtes en train de me dire donc il faut prendre le passe navigo à la semaine un passe navigo découverte ok la valeur ça coûte cinq euros écoute secteur en tout là le pass oui ok alors il faut une photo que vous collez votre photo sur ce pass passe découverte cinq euros avec tout oui il y avait une fois que vous avez ce pass vous rechargez ce pass à la semaine et ça va vous coûter une à trois zones vingt deux soixante dix donc tout dans une semaine deux heures vous faites le nombre de voyages illimités dans les zones une à trois ok quoi ce ce que j' ai vu d' accord en fait de voyages que vous voulez vous pouvez revenir sur paris vous pouvez prendre le métro le bus le rer dans les zones une à trois le nombre de fois vous souhaitez elle marche pas avec le tram avant lui avez parce que l' école il y a que le tram qui arrive à faire le plus proche je crois oui non il y a aucun problème tous les transports dans les zones une à trois d' accord ah c' est plus bénéfique pour moi alors et limité c' est pas obligée de dire brave faut j' achète un ticket ou un c' est une parce que si vous et j' ai habité par exemple à nanterre donc c' est au guichet euh ou à l' école à nanterre c' est un un ticket bien spécifique alors sincèrement là vous êtes tranquille je veux dire dans la semaine du lundi au dimanche roussas ou au vendredi faites le nombre de voyages que vous voulez albert faut demander un passe navigo découverte que dans le sens où vous venez occasionnellement en ile de france oui bah oui mais c' est une formation de huit semaines euh qui se termine fin janvier quoi donc on il y a des semaines j' irai pas pareil ah d' accord ok alors vous avez alors si vous avez par exemple un mois complet vous gardez toujours le passe un que euh qui coûte cinq euros ok tout autant ça d' accord comme ça vous rechargez pas par la suite ce passe à la semaine pour moi si vous le souhaitez ah je peux le chargement c' est exactement euh et au moins ça coûte soixante quatorze quarante alors au mois je dis bien c' est valable du premier du mois jusqu' à la fin du mois ah ben on a même samaranch attends parce que je pense du du dix chez moi au mois de décembre donc je pour faire un calcul hein ça c' est un calcul à faire un fois bon mais il va il est malade d' un de du premier premier m' arrange pas oui je conçois ça donc je ne sera déjà la semaine parce d' accord mais vous gardez le passe hein le pas ça c' est toujours le même un vous pouvez les garder il y a pas de problème hein seule fois cinq euros parfait faites attention si vous perdez ce passe vous êtes obligée de racheter un autre oui c' est pas préfère vous le dire hein c' est d' accord ok je vous en prie merci beaucoup bonne de journée au revoir vous aussi au revoir	NVGO
20110704_RATP_SCD_0064	va vous répondre bonjour non bonjour euh je vous téléphone par rapport à un renseignement très très partie simplement que dans le métro samedi dernier j' ai j' ai oublié une guitare vous pouvez m' indiquer le numéro du service que je dois appeler s' il vous plaît pouvez éventuellement savoir si je l' ai retrouvée guitare donc sur quelle ligne la ligne treize et samedi samedi wever vers dix heures moins le quart par là à la gare de vue à montparnasse bienvenüe un instant s' il vous plaît je vais vérifier si il est a été retrouvé sur la ligne treize donc le samedi un instant s' il vous plaît monsieur s' il vous plaît oui je n' ai aucun instrument de musique pour la journée de samedi sur la ligne treize rien bien euh vous on m' avait donné un autre numéro éventuellement le zéro huit vingt et un zéro zéro vingt cinq vingt cinq c' est pourquoi vous voyez avec la rue des morillons préfecture de police les objets trouvés monsieur et le numéro qu' il aura partir c' est un numéro là vous dire oui des morillons hein ce que je viens d' énoncer voilà bon ben merci je vous en prie au revoir bonne journée au revoir	OBJT
20091112_RATP_SCD_0079	c' est bonjour voilà je sais que de toute façon je prends le quatre cent quatre vingt douze oui il est pas passé ce matin du tout à l' heure le quatre cent quatre vingt douze ce sont des lignes alors je vais noter c' est le zéro un alors zéro un soixante neuf zéro cinq treize heures treize cinquante six cinquante six bon bah d' accord	ETFC
20101206_RATP_SCD_0435	il va vous répondre oui bonjour je vous téléphone j' ai oublié des radios dans le bus quatre vingt treize oui j' aimerais pouvoir les récupérer mais pas quand même prendre alors attendez vous êtes descendue à quel arrêt c' est c' est des attendez à puteaux voilà du tout dans quelle direction en direction il venait de suresnes oui je sais pas si il y avait votre nom dessus à quel nom d' accord vous patientez oui parce que pour savoir qui travaille où vous êtes branchés non mais pour le rapport non non alors du coup du coup je sais plus qui est à paris pcc charlebourg manteau oui bon à distance j' ai une dame qui est euh descendue à suresnes wallace du quatre vingt treize en direction des invalides elle vient d' oublier c' est radio ça que ou euh là je viens de descendre là euh il y a dix minutes oui ok le treizième avec le treizième quatre vingt treize euh moi moi pas les halles c' ou devant non mais si on lui a déposé machinistes et puis le président à rappeler plus tard tout à côté ben on en prendre un peu euh je veux dire oui bah c' est trouver c' trouve d' accord donc ça va être déposé euh même à euh si un peu les chercher dans la journée pour aller à champerret à porte de champerret parce que l' infini le le collègue là et d' ici euh une petite demi heure seulement d' accord donc à porte de champerret récupérer voilà obligé d' information voilà oui euh ça a été retrouvé la machiniste avec eux euh pantin au point information un chapeau de champeret donc c' est pas récupéré aujourd'hui parce que sinon après ça mais à paris à la porte de champerret où est ce que je me rappelle c' est ma porte de champerret comment je n' ai comment porte de champerret pas le quatre vingt treize terminus d' accord informations vous demandez aux machinistes euh ça a été déposé dans une demi heure ci je vous remercie je vous en prie à euh	OBJT
20091112_RATP_SCD_1113	enfin oui bonsoir jolie prénom c' est ça et je suis femme excusez moi de vous déranger je comment je voulais savoir parce que là j' étais sur le site euh ratp je regarde les horaires saint lazare ils sont pas disponibles et euh bah j' ai vu je pouvais après le trente deux quarante six est ce que vous pouvez vous êtes en mesure de me dire s' il y a des bus de nuit les bus c' est bien ratp me étrangement les bus de nuit à paris saint lazare en banlieue alors vous vous partiriez de saint lazare pour aller jusqu' où poissy poissy et à partir de quelle heure euh bah j' ai pas d' horaires là pour incendies ou je vais déjà faire saint lazare poissy je veux qu' il me semble que j' ai déjà vu un car qui partait poignet il y en a c' est une il y a c' est les bus sncf je pense ne quittez pas je vais me renseigner merci c' est gentil oui alors il y a bien un bus un qui fait saint lazare euh jusqu' à la gare de boissy hein et c' est lequel le noctilien n cent cinquante et un d' accord alors il faut le prendre en direction donc de gare de mantes la jolie et vous descendez gare de poissy d' accord moi je vois son premier départ il y a un départ à deux heures à saint lazare deux heures du matin ah bon il y en a pas alors un franc qui me donne pas avant alors je vais voir sur les infos parce que j' essaie de regarder euh j' ai sur internet on peut tout ça ou pas normalement oui tout a mais il faut faire les horaires de nuit oui d' accord oui le sujet taper bus de nuit en fait non ça va pas alors attendez est ce que je vais alors à quelle heure du nom que j' ai un départ à saint lazare à deux d' accord et après c' est après c' est trois heures quatre heures et le dernier c' est cinq d' accord et vous ce dernier petit oui crayon vous savez où se situent les cars départ il se situe dans la rue de la pépinière euh rue pépinière angle rue du hein rue pépinière hein en euh rue du elles sont rue du avant juste en face la gare saint lazare d' accord un certain écran bus logiquement ils sont bleu blanc c' est des c' est pas des bus et des cars des cars oui oui d' accord bah je vous remercie	ITNR
20110704_RATP_SCD_0032	un instant d' abord répondre bonjour s' il vous plaît monsieur euh je vous appelle ce que j' aurais voulu euh je crois que j' ai une amende à régler avant demain bonjour est sorti je peux le faire par carte bancaire par téléphone je vais vous orienter vers le service hein un instant s' il vous plaît merci bonjour oui bonjour c' est vincennes c' est pour un petit paiement oui mais alors euh les clés pas euh je sais pas mais enfin deux secondes on attend ça prend tout de suite pas et vas oui moi c' est on a pas	PV
20091112_RATP_SCD_0585	oui oui bonjour euh je vous appelle parce qu' en fait j' ai perdu euh quelque chose dans le bus ou dans le métro non mais je pense que j' ai perdu dans le bus en fait sur la ligne cent soixante dix huit et je voulais savoir si ce qu' il fallait faire avouer il fallait en fait j' ai perdu un pass euh un pass annuel euh de de disneyland et euh j' ai perdu mardi voulais savoir si quelqu' un l' aurait pas trouvé et votre nom dessus il y a mon nom et ma photo c' est à quel nom c' est non d' accord donc c' est un pass annuel oui de de disneyland hein c' est pas pass euh pour l' entrée au parc hein oui et c' est l' entrée au parc d' accord sur le cent soixante dix huit ans c' était lundi c' est ça mardi j' ai revérifié qui a été trouvé sur la ligne de bus jours près immédiatement monsieur monsieur s' il vous plaît j' ai regardé sur la ligne de bus cent soixante dix huit il y a aucun pas à votre nom à aucun pass annuel plus de retrouvé hein maintenant je suis désolée et si aucun vous avez perdu en métro parce qu' en fait c' est il est avec mon passe navigo et je l' ai sortie deux fois et c' était dans le métro la quelle ligne le bus donc c' était la ligne treize je regarde à nouveau patientez un monsieur monsieur oui rien non plus sur la ligne treize en suis désolé hein enfin perdu vingt	OBJT
20091112_RATP_SCD_0313	oui bonjour euh voilà je vous appelle car euh j' ai votre service à plusieurs reprises ce donc en fait ce qui s' est passé c' est que lundi euh matin sur la ligne quatre vingts euh j' ai oublié un sac les documents dedans donc euh ce qui s' est passé c' est qu' il m' en fait qui a été déposé au terminus euh mairie du dix huitième oui voilà non donc euh alors mardi j' ai eu la personne du terminus du dix huit qui m' avait dit que enfin qui étaient bien là et qu' ils m' attendaient jusqu' à dix huit heures mais malheureusement euh j' ai pas pu quitter mon bureau avant d' accord il y a des papiers d' identité dedans non alors je vais vous expliquer alors c' est un sac plastique ou c' est écrit en gros euh énergie dessus oui et euh il est parti ou les cheveux un peu bleu euh à l' intérieur vous avez un gros classeur d' accord euh gris recréation parce que si vous avez un bloc note et vous avez un journal le le monde diplomatique d' accord bah alors je vais me renseigner pour savoir s' il y a encore au dépôt merci beaucoup vous en prie j' écoute bonjour c' est ça oui quand même parce que moi ça va vous auriez retrouvé un sac que lundi matin oui on a déjà mais la dame n' est pas venu chercher donc là nous rappellent savoir si elle peut venir le chercher aujourd'hui fréquemment alors en fait si il y a marqué énergie et il est là un elle peut venir le chercher ce ticket huit heures dix huit heures voilà d' accord non oui oui pas madame oui oui alors vous pouvez aller le chercher hein alors il est toujours ou non il est toujours au terminus un super je vais me conduit alors il est rue belliard bon alors c' est une rue belliard oui elle a r d vous m' avez dit les numéros vingt neuf euh trente et un neuf trente et un euh si c' est au métro porte de clignancourt non par contre est après dix huit heures ah non mais je vais tout de suite là parce que j' attends je comprends faut vraiment être sur ces aujourd'hui parce qu' après va partir aux objets trouvés oui bah oui ce qui m' ont dit non mais là c' est super sympa euh à ce moment là donc euh rue bélliard vingt neuf trente et un rue belliard en cours oui c' est le dix huitième métro oui le dix j' aime euh je sais pas parce que je vérifie si c' est pas vous me suivez tout de suite merci beaucoup madame je vous en prie ils envoient au revoir bonne journée	OBJT
20101206_RATP_SCD_0417	voilà bonjour oui bonjour excusez moi de vous déranger euh je vous appelle pas par rapport à un petit puisque j' ai eu j' avais perdu euh enfin ma copine a perdu son passe navigo et euh là bas la récupérer oui bon et puis euh elle a fait un ah bah il a été rechargée automatiquement euh le soixante dix huit euros et quatre mais à la fait un double rechargement pour le même mois quoi et normalement elle devait être remboursé pas le euh euh comme si on change deux mois deux fois le le même truc quoi si vous voulez sur le même pas ça le mois ben si ça marche et puis il y a quand on peut comme la des perdus en on restitue un autre et pas avec celui ci bah elle a eu bah le prélèvement de euh de soixante dix huit euros mais comme elle savait pas que ça marchait comme ça la charger elle a pris un ticket n' est plus elle a changé de mois trois parce que là elle a elle a quoi comme abonnement un un abonnement intégral à l' année bah on peut pas moi donc elle a eu un abonnement euh elle avait perdu c' est ça voilà donc elle a on a pris un à faire un autre nous on voilà est ce parce qu' on peut la faire refaire ils ont remis un abonnement dessus pour le mois voilà donc elle donc quand même savait pas il y avait déjà un abonnement elle a changé de nouveau dessus voilà tout à fait une demande de remboursement oui oui oui oui euh justement on a reçu un courrier c' est pour ça que je vous appelle c' est monté dans ce qu' on est a pas ils disent que ce document est parvenu avec un geste il y a un justificatif kif d' achat une mention indiquant l' achat en double oui heureuse tu à tête le changement du passe navigo annuel madame d' un forfait mensuel du mois de septembre deux mille dix c' est pas très grand détour en il y avait déclaré perdu une opération de perte ou de vol a été effectué de trois et ensuite marqué vous avez été attribué voilà un nouveau de remplacement moyennant huit euros le remplacement de votre forfait mensuel qui a été rechargé à l' identique pour le mois de septembre ça veut dire qu' elle a payé deux fois c' est marqué dessus de ce fait n' ayons pas payé deux fois votre forfait du mois de septembre aucun remboursement n' est envisageable et ils ont dit qu' ils ont payé deux fois non parce qu' en fait euh quand quand vous quand vous quand un pass c' est perdu effectivement vous payez huit euros et huit euros et deux sur forcément on vous remet l' abonnement pour finir le mois oui mais il y a marqué elle a pas euh vais payer huit euros c' est le ferait de fabrication les frais pour la faire d' accord dessus l' abonnement pour le mois de euh de septembre mais c' est le problème c' est que y a marqué comme je vous dis ce document mais parvenu avec un justificatif euh peut être qu' elle a payé deux fois son abonnement pour le même mois est ce que voudrait passer être remboursé euh il y a il a payé deux fois euh comment ça s' est ce qu' on a la plus payé deux fois c' est surtout ça que j' envoie c' est marqué sur la lettre en plus non mais ça la lettre d' accord mais est ce que je veux dire c' est que quand elle a changé son pass euh pour le mois de septembre elle a changé de compte pour une zone attendez on va voir je je peux consulter votre tout si nous sommes j' ai le numéro de de pas si vous voulez il y a deux passes oui il y a celui là qui a été perdu et le nouveau bon bon alors attendez euh alors est ce que vous pouvez me donner le numéro euh d' un passe n' importe quelle ben non avec un non non il y a ballottine perdu vous écoutez le celui de nouveau alors de nouveau seize heures six euros deux vingt huit trente trois soixante treize au nom de mademoiselle c' est pas ça zéro deux vingt huit trente trois on va faire avec c' est un passe euh vous avez rempli un dossier pour un ce passe hein oui elle a rempli un dossier alors on va chercher mais que non alors épelez moi le son nom alors le nom c' est euh euh le quand vous êtes à quatre vingt treize cent quarante à l' heure le prénom c' est peut d' accord alors non mais c' est un instant pas problème tranquille tranquille nouveau monde aussi euh euh voilà euh voilà et ça fait quatre vingt treize cent quarante alors donc là je c' est qu' est ce qu' on me met sur le dossier alors donc là je vais euh est ce que vous pouvez me donner le numéro du pass qui est au dos s' il vous plaît tout petit euh vous zéro aussi dix neuf huit cent dix zéro dix sept j' ai donc c' est pas ça ce sont donc il a été chargé euh euh le les qui est au mois pas c' est celui ci et puis vous poser oui c' est fait il y avait une opposition qui a été fait oui patientez je vais appeler le service des des cartes hein d' accord oui bonjour c' est oui bonjour avec qui est à distance alors j' ai un dossier un peu bizarre j' ai une personne qui a un passe navigo euh donc je le numéro du contrat clients oui cent soixante douze oui cinquante et un oui trois cent quarante quatre euh alors cette personne avait avait perdu son passe navigo mois de septembre oui tout le nombre de passe euh euh voilà oui oui oui d' accord elle est elle est qui toute la famille qu' est ce qu' elle fait un il y en a deux récupérer alors ce qui est pas leur je crois parce que les mais voilà j' ai fait une demande de remboursement parce qu' en fait ce qui se passe c' est que alors d' après le euh il y a plus monsieur le pass avait été chargé en septembre deux fois mais ne c' est faut pas chargé deux abonnements pour et non zone euh alors attends un euh faut déjà retrouvée le passe avant bordel c' est le c' est celui qui est fini par zéro dix sept heures actif euh ce qui finit par zéro dix-sept qu' est ce qu' il y a dedans il y a euh il y a il y a un décembre et janvier il y a un euh de non et puis euh pipi pipi où il y a trop euh ouais qui sont fait c' est c' est comment on peut faire gare du nord euh bah eux ils ont droit un par jour et pas et huit euros on peut on peut rien leur dire hein c' est à dire un par elle elle peut elle peut faire au niveau de elle peut passer une fois par jour dans les agences en disant j' ai perdu mon pass elle huit euros et on lui refait un passe mais la droit qu' à une perte par jour si elle passe deux fois dans la même journée en disant j' ai perdu mon passe la deuxième la deuxième fois c' est non message qui dit il y a qu' une perte par jour de l' intérêt de faire et ben j' en sais rien parce que le problème c' est que visiblement ils sont tous en opposé il y en a aucun euh qui a été euh face remplacé opposé à montparnasse euh jusqu' en jusqu' en même soulevé ce problème là ce dossier là voilà c' est l' intérêt et que si effectivement elle veut elle peut elle peut trouve un intérêt en disant j' ai perdu un ok et euh elle le donne à quelqu' un llp huit euros on se retrouve avec le forfait elle payer huit euros uniquement leur c' est un passe elle elle utilise son passe et les autres utilise dans le bus est valide pas dans le bus sur les on s' est valide pas euh s' ils ont pas contrôle ça passe hein l' utiliser comme ça enfin euh la france moi à mon avis il y a un peu trop en plus c' est long réductions réduction donc euh je crains pire quand même je peux pas non plus l' accusé il y a c' est la tête pour la mais ça me fait quand même beaucoup là je pense un je sais pas combien de passer fermée bon donc euh moi de toute façon là par rapport au remboursement alors attends c' est au mois de elle me dit on a refabriqué mais comme il y avait les deux je je pense avoir ce qui s' est passé on va on va on va le voir tout suite au mois de septembre mois de septembre euh j' ai que le un si on avait qu' un mois en zone une à trois dans le dans le contrat commercial parce que ce qui a pu se passer c' est effectivement elle avait fait la perte ou vol alors que le contrat n' était pas encore remonter dans le sujet non donc effectivement l' agent qui lui a fait le pass lui a donné du vent elle elle a rechargé mes comme c' était déjà dans le sujet c' est pas remonter une deuxième fois d' accord donc là il faudrait qu' on est vraiment euh les deux reçus de rechargement avec les deux numéros de passer il nous faudrait vraiment tout pour pouvoir prétendre à un remboursement ou alors mais comment ils font que est ce qu' elle envoie ça euh où exactement remboursements euh au service des remboursements à lyon bercy mais attention il va lui falloir les deux reçus le rechargement concernant le même moi il faut que le numéro de passe correspondent à ce numéro de passe à elle oui ça fait beaucoup c' oui d' accord d' accord d' accord il y a si elle a pas ça c' est même pas la peine oui d' accord il faut vraiment que ça correspond à ce dossier et qui est vraiment le mois les mêmes zones tout chargé oui sûre de pas oui d' accord d' accord c' est vrai que des fois les les clients viennent plutôt trop tôt est ce départ monter dans le sujet et si c' est un agent qui n' a pas l' habitude y fait pas attention ils donnent le passe en disant la cliente c' est bon c' est en fin de compte à la clientèle peut pas voyager ou alors qui s' est passé pour elle c' est qu' elle a rechargé une fois en tarif normal et ils font réductions pour la preuve de toutes ses achats pour le et deux afin différents et que ça correspond à son dossier ok bon ok merci monsieur s' il vous plaît alors donc j' vais avoir le service donc qui s' occupe des cartes si vous avez conservé reçu chargement à de de septembre on est euh attendez monsieur le reçu de chargement de septembre il y a des bas oui vous les avez un donc euh de mon les deux on avait deux on a le le changement est justificatif de la banque d' accord vous avez deux chargement bah oui on les envoie oui donc c' ce qu' il faudrait c' est bon ça vous les avez envoyé c' est la première fois ou pas noir et c' est carrément aller c' est déplacer les haras mais là bas avec tous les justificatifs oui et euh quand à la mairie de justificatif oui et ben euh ils ont dit qu' il y aura pas de problème ne sera remboursé et puis on a reçu un courrier comme quoi on allait pas être non donc en fait il faut en fait comme ça par courrier il faut envoyer donc les deux là enfin donc c' est des photocopies dans les originaux hein des deux reçus qui correspond numéro euh donc de passe euh que vous aviez à l' époque hein d' accord d' accord donc vous envoyez tout ça et vous envoyez tout ça donc à l' adresse que on vous a indiqué donc service clientèle métro il y a encore en dessous vous mettez lac car l a c d' accord l c zéro zéro attendez je vais noter excusez moi je vous écoute ça me quand elle métro lac lac d' accord lac l a c et lac l c zéro zéro la mais là d' accord zéro zéro d' accord cinquante quatre quai de la rapée d' accord soixante quinze mille cinq cent quatre vingt dix neuf soixante quinze mais ça cent quatre vingt dix neuf paris d' accord cedex douze bon ok d' abord vous en et tout ça bon voyez donc oui comme une copie du courrier que vous avez eu et puis vous mettez un petit mot en expliquant euh le tout quoi oui d' accord mais c' était déplacer tabac c' était à la gare de lyon oui mais c' est par courrier par courrier ok et euh pas sur le marché parce que là il faut quand même qu' ils reprennent votre demande par rapport à un pass qui a quand même mais qui qui perdu un donc il faut qu' il fasse la recherche donc après ce service là qui qui gèrent tous les remboursements donc je peux pas vous dire mais ça joignez maximum de documents à ce moment là bonne journée merci monsieur bonne journée à vous au revoir au revoir	NVGO
20101206_RATP_SCD_0019	bonjour oui bonjour je vous avoir dérangée et euh en fait je vous appelais pour savoir sur la ligne du rer a il y avait une baconnets qui joue pas ce soir pour aller alors giboulées euh cergy poissy et euh cergy poissy saint-germain vous partez d' où de auber d' accord il y a eu des soucis c' est pour ça euh donc il y en a eu en fait pas des aussi mais euh dépôt de travaux ne soit dans la semaine d' accord ok donc je vais regarder si euh il y a l' interconnexion peut se faire à aubert pour aller au bout ce c' est pour aller où exactement euh sur euh conflans fin fin d' oise mais pas pour tout de suite maintenant pour euh après vingt deux heures cinq ans après vingt deux heures je vous demande juste un instant je merci s' il vous plaît oui oui et euh attendez euh vous avez dit après vingt deux heures oui comme quoi que quand je mets à vingt deux heures vingt neuf à aubert non mais je veux dire là vous avez les horaires de trains non vous êtes juste savoir s' il y a une interconnection vous donc excusez moi je me suis peut être mal expliqué parce que donc par mois ils font l' interconnection ça veut dire qu' en fait il faut prendre le train en fait moi je voudrais avoir dix je peux prendre un train après vingt deux heures à la gare de auber pour rentrer chez moi afin doivent oui il faut j' aille directement à l' avoir écoutez moi euh j' ai j' ai pas de la concernant les prévisions euh moi euh mais on on sait que normalement ça devrait aller j' avais vu vous dire que vous pouvez prendre votre euh au transport faut de transport normalement à aubert regarde sur les prévisions niveau des travaux il y a rien à ticket concernant le rer a treize ok bah je vous remercie beaucoup madame mais je vous en prie soirée	ETFC
